brand,channel,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,review_month,country_verdicts,n_markets,n_markets_action,manual
Vegavero,Amazon,VV-VITA-157,"Aubépine BIO Vegavero® | 700 mg d’Extrait | Extraction FRANÇAISE | Sans Additifs | Titré à 1,5% en Flavonoïdes | Antioxydant Naturel + Relaxant | 60 Gélules | VEGAN",actual,12,2026-06,27522.25,33023.97,60546.22,37384.520000000004,12536.66,8602.45,-3934.15,17318.96,70639.67,131185.89,25921.41,18503.09,1,6,14.2080711231849,24.517328577554228,61.74542357887909,20.705933417478413,-10.309257454369327,-16.659777731144988,2024-07,True,first-sale proxy,23.0,1,2,2-1,21.41422034516822,Fix,CM3% 14.2 vs target 21.4,2026-06,ES:Fix|FR:Watch|GB:Fix|IE:Fix|IT:Watch,5,3,False
Vegavero,Amazon,VV-VITA-158,"Vegavero Vegan Glucosamine Complex | with Chondroitin, MSM, Devil's Claw and Vit C | NO Additives, Lab-Tested | Joint Pain Relief | 180 Capsules",actual,12,2026-06,28508.18,27794.85,56303.03,33742.46,16970.23,14463.57,-2506.68,17797.75,56557.5,112860.53,32261.32,19475.69,1,6,25.688795079057027,31.468417097643993,59.93009612448922,30.14088229354619,-5.7796220185869664,2.5664106839936243,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.81464416789466,Scale,"CM3% 25.7 >= target, sales +3% 3m",2026-06,DE:Defend|ES:Scale|FR:Watch|GB:Watch|IE:Harvest|IT:Defend|NL:Watch,7,0,False
Vegavero,Amazon,VV-VITA-159,EAA Aminoácidos Esenciales Vegavero | BCCAS Aminoacids | 300 Comprimidos | 9 Aminoácidos Esenaciales | Vegano | Aminos Ramificados,actual,12,2026-06,69863.81,70832.86,140696.67,81860.84,36383.25,26969.96,-9413.42,39273.98,147086.11,287782.77999999997,66243.94,48822.020000000004,0,6,19.168868744370425,26.701352017535857,58.18249998383046,25.85935402735544,-7.5324832731654325,-1.3680797302269072,2024-07,True,first-sale proxy,23.0,1,2,2-1,18.592495310601976,Defend,"top seller at target margin, momentum flat",2026-06,BE:No data|DE:Scale|ES:Defend|FR:Scale|GB:Fix|IE:Watch|IT:Watch|NL:Scale,8,1,False
Vegavero,Amazon,VV-VITA-160,Maca + L-Arginine | Avec Tribulus & Zinc | VEGAN & Sans Additifs | 180 Gélules | Vegavero®,actual,12,2026-06,222.64999999999998,249.92999999999998,472.58,242.52,119.27,113.94,-5.28,5599.2300000000005,20536.37,21008.95,5713.17,176.74,1,6,24.110203563417834,27.264945070623487,51.318295315078934,25.2380549324982,-3.154741507205653,-10.915056215740409,2024-07,True,first-sale proxy,23.0,3,1,1-3,19.818357990427888,Watch,between target and broken - no trigger fired,2026-06,DE:No data|ES:No data|FR:No data|GB:Harvest|IT:No data|NL:No data,6,0,False
Vegavero,Amazon,VV-VITA-161,Marine Magnesium Vegavero® | 100% Natural from Seawater (Aquamin ™ MG) | NO Additives | 180 Tablets | Vegan,actual,0,,,0.0,0.0,-6.83,-1.13,-1.13,0.0,,,0.0,-1.13,,1,1,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,27.380399999999998,No data,fewer than 3 months with sales,2026-06,GB:No data,1,0,False
Vegavero,Amazon,VV-VITA-165,Vegavero Trans Resveratrol 98% 1000 mg | Natural Anti Aging & Skin Supplement | Pure from Japanese Knotweed | NO Additives | High Bioavailability with VIT B3 & Piperine | Lab Tested | Vegan,actual,12,2026-06,23320.51,24350.86,47671.37,24674.899999999998,10814.21,7336.78,-3477.34,15007.710000000001,61185.69,108857.06,22344.49,15277.33,3,6,15.390327569776154,24.52813721639815,51.76041720638614,22.684915495401114,-9.137809646621996,-4.2312673967161825,2024-07,True,first-sale proxy,23.0,2,2,2-2,20.268212993847165,Watch,between target and broken - no trigger fired,2026-06,DE:Harvest|ES:Watch|FR:Fix|GB:Fix|IE:Fix|IT:Scale|NL:Scale,7,3,False
Vegavero,Amazon,VV-VITA-166,Vegavero Biologische TRIPHALA capsules | 180 capsules met 650 mg per capsule | Bio Triphala-poeder uit India | Veganistisch | Zonder additieven,actual,12,2026-06,21514.05,21119.84,42633.89,25830.899999999998,11929.13,8551.94,-3377.16,12546.52,41846.4,84480.29,21098.46,15113.949999999999,0,6,20.05901877590809,29.982316280492466,60.58771554742014,27.98039306288964,-9.923297504584376,1.8665387616572813,2024-07,True,first-sale proxy,23.0,2,2,2-2,22.633160647554597,Watch,between target and broken - no trigger fired,2026-06,DE:Watch|ES:Watch|FR:Fix|GB:Fix|IE:Scale|IT:Watch|NL:Scale,7,2,False
Vegavero,Amazon,VV-VITA-168,"Vegavero ZONVERZORGINGS COMPLEX | 180 capsules | Bruiningscapsules | Bètacaroteen, vitamine E, olijfbladextract, tyrosine, lycopeen, zink, koper | VEGAN & zonder toevoegingen",actual,12,2026-06,20683.95,8897.36,29581.31,17115.95,8011.97,3479.83,-4532.21,3055.3199999999997,10875.630000000001,40456.94,6535.15,13790.66,3,6,11.763610198466532,28.09326907958435,57.86068973956867,27.08456792481469,-16.329658881117815,132.4728908350342,2024-07,True,first-sale proxy,23.0,3,3,3-3,21.47762662057486,Fix,CM3% 11.8 vs target 21.5,2026-06,DE:Fix|ES:Watch|FR:Fix|GB:Fix|IE:Watch|IT:Scale|NL:Watch,7,3,False
Vegavero,Amazon,VV-VITA-170,"Vegavero Vitamin B3 Nicotinamide 500 mg | Flush Free Niacinamide | NO Additives, Lab-Tested | 180 Capsules | Vegan",actual,12,2026-06,32887.94,35191.59,68079.53,43646.4,21566.260000000002,13935.19,-7631.03,26569.27,83914.95,151994.48,40504.46,21984.89,0,6,20.4689867864834,31.662141251350327,64.11090088312889,31.678038905380223,-11.193154464866929,-6.546024206351558,2024-07,True,first-sale proxy,23.0,1,1,1-1,21.429615385861375,Watch,between target and broken - no trigger fired,2026-06,DE:Defend|ES:Harvest|GB:Fix|IE:Defend|NL:No data,5,1,False
Vegavero,Amazon,VV-VITA-171,"Vegavero Integratore OCCHI | 120 capsule | con Luteina, Zeaxantina, Mirtillo Nero, Vitamina A, B2 e Zinco | Salute della VISTA | Vegan",actual,12,2026-06,47174.53,48842.88,96017.41,44567.57,16722.59,11703.57,-5019.05,20322.95,107010.08,203027.49,32026.52,30717.87,0,6,12.189008222571301,18.991622097656595,46.41613432397312,17.416206081792872,-6.802613875085294,-3.415748620883942,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.779534468095925,Fix,CM3% 12.2 vs target 19.8,2026-06,BE:No data|DE:Fix|ES:Fix|FR:Fix|GB:Fix|IE:Watch|IT:Watch|NL:Watch,8,4,False
Vegavero,Amazon,VV-VITA-172,BIO Maitake Vegavero | La dosis más alta 8500 mg | 50% de Polisacáridos | Sin Aditivos | Testado | Sistema Inmunológico + Estrés & Ansiedad + Adaptógeno | 60 Cápsulas | TCM,actual,12,2026-06,15140.279999999999,11549.01,26689.29,16781.59,8088.15,6637.6900000000005,-1450.29,13019.28,38317.77,65007.06,19656.97,10029.18,1,6,24.870238211657185,33.97713384677658,62.87761870023518,30.304852620657947,-9.106895635119397,31.095912117142493,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.295710077290067,Scale,"CM3% 24.9 >= target, sales +31% 3m",2026-06,DE:Scale|ES:Scale|FR:Watch|GB:Watch|IE:Scale|IT:Scale,6,0,False
Vegavero,Amazon,VV-VITA-173,Bio Hericium Erinaceus Kapseln Vegavero | 50% Polysaccharide | 500 mg organic Löwenmähne Pilz Extrakt – entspricht mind. 7500 mg Hericium Pulver | Laborgeprüft | Ohne Zusätze | 60 Stück | Vegan,actual,12,2026-06,30761.68,43162.94,73924.62,46436.9,21979.28,17529.62,-4449.65,24711.56,83708.63,157633.25,42241.18,19140.53,1,6,23.712830718642856,29.520922753125934,62.81655556700867,29.732016207861466,-5.808092034483078,-28.731268073954187,2024-07,True,first-sale proxy,23.0,1,1,1-1,20.59879578065904,Defend,"top seller at target margin, momentum negative",2026-06,BE:No data|DE:Defend|ES:Defend|FR:Defend|GB:Fix|IE:Fix|IT:Defend|NL:Watch,8,2,False
Vegavero,Amazon,VV-VITA-174,Extracto de Hoja de Olivo Vegavero | La Dosis Más Alta: 7500 mg con 40% de Oleuropeína | Antioxidante | Sin Aditivos | 90 Cápsulas | De España,actual,12,2026-06,21693.510000000002,21740.22,43433.73,24837.02,10974.84,8442.210000000001,-2532.78,12068.75,45654.82,89088.55,20510.96,14857.85,0,6,19.436990560101563,26.434777313764464,57.183714131850984,25.26801175031479,-6.997786753662901,-0.2148552314557954,2024-07,True,first-sale proxy,23.0,2,2,2-2,22.434016477459785,Watch,between target and broken - no trigger fired,2026-06,DE:Scale|ES:Scale|FR:Fix|GB:Fix|IE:Watch|IT:Watch,6,2,False
Vegavero,Amazon,VV-VITA-181,Salvia BIO Vegavero | 500 mg por Cápsula | Sin Aditivos | Antitranspirante Natural Hombres & Mujeres | Hiperhidrosis & Menopausia | Vegano | Orgánico | 4 Meses de Suministro | 120 Cápsulas,actual,12,2026-06,6238.3099999999995,4912.139999999999,11150.449999999999,7083.9,3296.69,2246.96,-1049.69,3852.52,13512.9,24663.35,6099.48,4437.969999999999,1,6,20.151294342380805,28.509942351382755,63.53017142805896,29.565533229600604,-8.35864800900195,26.99780543714145,2024-07,True,first-sale proxy,23.0,3,1,1-3,19.750406027480334,Scale,"CM3% 20.2 >= target, sales +27% 3m",2026-06,BE:No data|DE:Watch|ES:Fix|FR:Fix|GB:No data|IE:Fix|IT:Scale|NL:No data,8,3,False
Vegavero,Amazon,VV-VITA-183,"Vegavero REFLUX-complex | 100% natuurlijk | Voor brandend maagzuur en zuurgerelateerde maagproblemen | Met Mucosave®, olijfbladextract, natriumalginaat & kamille | LABORATORIUMGETEST | Vegan",actual,12,2026-06,33323.37,28651.64,61975.01,33621.57,14967.62,9776.95,-5190.78,13910.24,53942.53,115917.54,23687.19,22213.88,1,6,15.775632791346062,25.78714791464175,54.2502050423227,24.15105701475482,-10.011515123295688,16.305279558168408,2024-07,True,first-sale proxy,23.0,1,2,2-1,21.329303296964376,Fix,CM3% 15.8 vs target 21.3,2026-06,DE:Watch|ES:Fix|FR:Scale|GB:Fix|IE:Fix|IT:Scale|NL:Watch,7,3,False
Vegavero,Amazon,VV-VITA-186,"Chlorella BIO - 3000 mg | Sans Additifs & Vegan | Source de Vitamines, Minéraux et Protéines | 180 Comprimés | Vegavero®",actual,12,2026-06,10872.460000000001,16988.5,27860.96,17329.31,8933.15,7096.76,-1836.33,11046.63,33198.99,61059.95,18143.39,4866.95,2,6,25.472058392819203,33.27399417873857,62.199256594173356,32.06332445113162,-7.801935785919365,-36.00105954027724,2024-07,True,first-sale proxy,23.0,2,1,1-2,22.05316334679278,Watch,between target and broken - no trigger fired,2026-06,DE:Watch|ES:Watch|FR:Watch|GB:Fix|IE:Watch|IT:Watch|NL:Fix,7,2,False
Vegavero,Amazon,VV-VITA-188,"Vegavero Organic STINGING Nettle 3600 mg | from 4:1 Root & Leaf Extracts | Blood Sugar Control, Joint Health, Prostate Health | NO Additives | Urtica Dioica | 120 Capsules | Vegan",actual,12,2026-06,17561.5,18607.69,36169.19,21158.69,9253.4,6650.94,-2602.34,11925.29,46384.340000000004,82553.53,18576.23,12200.33,0,6,18.388412900593014,25.709733069393682,58.499208857041026,25.58365282717141,-7.321320168800668,-5.62235290893173,2024-07,True,first-sale proxy,23.0,2,2,2-2,23.38486145534902,Watch,between target and broken - no trigger fired,2026-06,DE:Scale|ES:Watch|FR:Fix|GB:Fix|IE:Watch|IT:Watch|NL:Scale,7,2,False
Vegavero,Amazon,VV-VITA-189,Vegavero BIOLOGISCHE Rozenbottel capsules | EU-teelt | 1400 mg rozenbottelpoeder BIO | Laboratorium getest | Veganistisch - zonder toevoegingen,actual,12,2026-06,22339.18,23728.27,46067.45,30245.9,15564.34,12708.72,-2855.61,16705.93,49254.96,95322.41,29414.65,15110.26,3,6,27.587200941228566,33.91725422170681,65.65568530491703,33.78598120798959,-6.330053280478246,-5.854156244850552,2024-07,True,first-sale proxy,23.0,2,1,1-2,19.860286324202253,Scale,"CM3% 27.6 >= target, sales -6% 3m",2026-06,DE:Defend|ES:Scale|FR:Watch|GB:Harvest|IE:Watch|IT:Watch|NL:Scale,7,0,False
Vegavero,Amazon,VV-VITA-190,BIO Papaya Vegavero | Alta Dosis 1400mg | Calidad Española | Sin Aditivos | Estreñimiento + Digestión + Gases | Fuente de Papaína & Vitamina C | 120 Cápsulas,actual,12,2026-06,16463.41,19548.43,36011.84,21794.34,10376.82,7127.74,-3249.07,13981.7,48265.21,84277.05,21109.44,10408.93,0,6,19.792768156250833,28.968484753303674,60.519929001128524,28.815023059082794,-9.17571659705284,-15.78142080975301,2024-07,True,first-sale proxy,23.0,2,2,2-2,20.285113129553064,Watch,between target and broken - no trigger fired,2026-06,DE:Watch|ES:Watch|FR:Watch|GB:Fix|IE:Scale|IT:Watch|NL:Scale,7,1,False
Vegavero,Amazon,VV-VITA-197,Vegavero Guggul Capsules 7500 mg | From 15:1 Extract | Dried Resin | NO Additives | Lab-Tested | 120 Capsules | Vegan,actual,12,2026-06,21388.44,27692.0,49080.44,27172.16,12145.46,9157.86,-2987.46,15158.52,59138.19,108218.63,24316.38,14042.529999999999,1,6,18.65887917875227,25.632370554458973,55.362502862647524,24.746029171702613,-6.973491375706704,-22.763108478983103,2024-07,True,first-sale proxy,23.0,2,2,2-2,21.098102705421418,Watch,between target and broken - no trigger fired,2026-06,DE:Watch|ES:Watch|FR:Watch|GB:Fix|IE:Watch|IT:Watch|NL:Scale,7,1,False
Vegavero,Amazon,VV-VITA-198,Bromelain hochdosiert | bis zu 1300 mg am Tag | (3250 F.I.P - 1625 Gdu) pro Kapsel | magensaftres. DRCaps | Laborgeprüft | Eaus Ananas | Vegan - Ohne Zusatzstoffe | Dt. Produktion Vegavero,actual,12,2026-06,57784.19,48736.409999999996,106520.6,57521.909999999996,21548.52,-869.5999999999998,-22418.12,18901.8,94055.29000000001,200575.89,18032.2,39446.700000000004,3,6,-0.816367913811976,20.096477295429104,54.00073788544187,20.229439188288463,-20.91284520924108,18.564723991775363,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.072376187227686,Fix,"CM3 negative in 3 of last 6 months, not improving; top volume tier: EXIT CANDIDATE if fix fails next review",2026-06,BE:No data|DE:Fix|ES:Fix|FR:Fix|GB:Fix|IE:Scale|IT:Fix|NL:Fix,8,6,False
Vegavero,Amazon,VV-VITA-198-V,"Vegavero Bromelain 650 mg | High Strength - 2500 GDU/g | Gastro-Resistant DrCaps | NO Additives, Lab-Tested | Pure Pineapple Enzyme | 240 Capsules | Vegan",actual,5,2026-06,12196.39,4209.13,16405.52,7872.91,2990.45,1991.92,-998.47,,,16405.52,1991.92,9059.279999999999,4,5,12.141766917476557,,47.98939625199323,18.22831583515792,,189.76035427748727,2026-02,False,first-sale proxy,4.0,3,3,3-3,18.731198735547547,Incubate,launched 2026-02 (4m ago),2026-06,DE:Incubate|ES:Incubate|FR:Incubate|GB:Incubate|IE:No data|IT:Incubate,6,0,False
Vegavero,Amazon,VV-VITA-199,Bio Johanniskraut hochdosiert | mit Passionsblume | Extrakte aus Europa | Laborgeprüft | Hypericin - Flavonoide | Vegan - ohne Zusatzstoffe | Deutsche Produktion von Vegavero,actual,12,2026-06,11775.35,16835.22,28610.57,18042.38,8229.75,6912.42,-1317.43,9192.84,32687.32,61297.89,16105.26,7924.049999999999,3,6,24.160371499064855,28.123565957686345,63.06193829762917,28.764718773516222,-3.9631944586214907,-30.05526509306086,2024-07,True,first-sale proxy,23.0,2,1,1-2,20.275762741229748,Watch,between target and broken - no trigger fired,2026-06,DE:Defend|ES:Scale|FR:Fix|IE:Scale|IT:Watch|NL:Watch,6,1,False
Vegavero,Amazon,VV-VITA-202,"Vegavero Multivitamin for Kids Spray | No Added Sugar | NO Additives | Natural Orange Flavour | with Vitamin C, D3, E, K2 & All B Vitamins | 125 Sprays | Vegan",actual,12,2026-06,18297.09,25898.969999999998,44196.06,31723.61,16852.82,13812.85,-3039.95,19024.3,51145.58,95341.64,32837.15,12353.86,0,6,31.25357780761453,37.196371612170594,71.77927172693676,38.131951128675276,-5.942793804556064,-29.352055313396626,2024-07,True,first-sale proxy,23.0,2,1,1-2,21.62906960572526,Watch,between target and broken - no trigger fired,2026-06,DE:Defend|ES:Watch|FR:Watch|GB:Fix|IE:Watch|IT:Watch|NL:Watch,7,1,False
Vegavero,Amazon,VV-VITA-203,Vegavero Gaba Kapseln hochdosiert 120 Stück - 1000 mg Gaba mit L-Theanin aus Grüntee Extrakt & Vitamin B6 - Gamma Aminobuttersäure vegan - ohne Zusatzstoffe,actual,12,2026-06,58644.18,89557.06999999999,148201.25,91810.48,43084.26,29249.9,-13834.369999999999,55458.549999999996,195662.38,343863.63,84708.45,35312.06,1,6,19.736608159512826,28.344002561964132,61.94986884388627,29.071455200276652,-8.607394402451305,-34.51753167002895,2024-07,True,first-sale proxy,23.0,1,2,2-1,19.394784447988872,Defend,"top seller at target margin, momentum negative",2026-06,DE:Defend|ES:Watch|FR:Fix|IE:Defend|IT:Defend|NL:Defend,6,1,False
Vegavero,Amazon,VV-VITA-204,Teufelskralle Kapseln Vegavero | 550 mg | Mit Weidenrinde (Salix alba) & Ingwer | 2% Harpagoside aus Harpagophytum procumbens | Vegan & Ohne Zusätze | 120 Stück,actual,12,2026-06,18872.73,18194.85,37067.58,23473.22,11171.359999999999,9138.86,-2032.54,10788.64,38535.31,75602.89,19927.5,12981.85,1,6,24.65459034552566,27.99676452583358,63.32547201624708,30.137818546557394,-3.3421741803079215,3.725669626295359,2024-07,True,first-sale proxy,23.0,2,1,1-2,20.252817034507544,Scale,"CM3% 24.7 >= target, sales +4% 3m",2026-06,DE:Scale|ES:Scale|FR:Harvest|GB:Fix|IT:Watch|NL:Scale,6,1,False
Vegavero,Amazon,VV-VITA-206,"Vegavero Organic Artichoke 40,000 mg 20:1 High Strength Extract | Without Leaf Fibre or Inulin | 2.5% Cynarin | NO Additives, Lab-Tested | 120 Capsules | Vegan",actual,12,2026-06,18546.58,25862.12,44408.7,26929.44,12405.83,9234.85,-3170.92,14776.970000000001,53007.76,97416.46,24011.82,12689.57,0,6,20.795136988923343,27.876993859012345,60.64000972782361,27.935584693990144,-7.081856870089002,-28.286698847580933,2024-07,True,first-sale proxy,23.0,2,1,1-2,22.75905167939791,Watch,between target and broken - no trigger fired,2026-06,DE:Defend|ES:Scale|FR:Fix|GB:Fix|IT:Watch|NL:Scale,6,2,False
Vegavero,Amazon,VV-VITA-207,ASTRAGALO BIO Vegavero® | 5600 mg | Titolato in Polisaccaridi | ADATTOGENO per DIFESE IMMUNITARIE | 120 capsule | Vegan,actual,12,2026-06,37873.71,47325.55,85199.26,53781.23,25757.760000000002,20361.64,-5395.98,33474.19,111006.08,196205.34,53835.83,25459.22,0,6,23.89884606978981,30.155276179466927,63.12405765026598,30.23237525771938,-6.256430109677119,-19.97196017795885,2024-07,True,first-sale proxy,23.0,1,1,1-1,19.88257174697182,Defend,"top seller at target margin, momentum negative",2026-06,DE:Defend|ES:Defend|FR:Watch|IE:Scale|IT:Watch|NL:Watch,6,0,False
Vegavero,Amazon,VV-VITA-208,Vegavero Organic Horse Chestnut Extract | with Red Vines & Acerola Cherry | 120 Capsules | NO Additives | Circulation & Varicose Veins Support | Aesculus Hippocastanum | Vegan,actual,12,2026-06,78897.24,66556.16,145453.4,78565.89,33688.76,23144.56,-10544.12,40596.61,167183.95,312637.35,63741.17,58178.72,0,6,15.91201030708117,24.28260009408798,54.01447473898857,23.161204894488545,-8.370589787006809,18.54235580898898,2024-07,True,first-sale proxy,23.0,1,2,2-1,20.843906225324645,Watch,between target and broken - no trigger fired,2026-06,BE:Defend|DE:Watch|ES:Watch|FR:Fix|GB:Fix|IE:Scale|IT:Scale|NL:Watch,8,2,False
Vegavero,Amazon,VV-VITA-215,"EQUISETO BIO Vegavero® | 2500 mg | Integratore per Capelli, Unghie e Pelle (Psoriasi)* | fonte di Silicio e Flavonoidi | 90 capsule | Vegan",actual,12,2026-06,32394.0,38049.47,70443.47,42527.52,18712.19,12825.24,-5886.88,17333.21,66891.01,137334.48,30158.45,22096.03,0,6,18.206428502173445,25.912615163083945,60.37113163221516,26.563413187907976,-7.7061866609105,-14.863465903730066,2024-07,True,first-sale proxy,23.0,1,2,2-1,20.2772784810923,Watch,between target and broken - no trigger fired,2026-06,DE:Watch|ES:Fix|FR:Fix|GB:Fix|IE:Watch|IT:Watch|NL:Watch,7,3,False
Vegavero,Amazon,VV-VITA-216,Vegavero Kudzu Root | 6000 mg (10:1) High Strength Extract 8% Isoflavones | NO Additives | 180 Capsules | Plus Avena Sativa & Vitamin C | Alcohol Detox | Midlife Supplement | Vegan,actual,12,2026-06,57301.5,71378.85,128680.35,86200.58,43229.57,31604.67,-11624.89,33950.45,104100.66,232781.01,65555.12,39654.86,1,6,24.56060307576098,32.6130977459701,66.988145431684,33.59453871550706,-8.052494670209121,-19.722018497075823,2024-07,True,first-sale proxy,23.0,1,1,1-1,22.366840182796697,Defend,"top seller at target margin, momentum negative",2026-06,DE:Defend|ES:Scale|FR:Defend|GB:Fix|IE:Scale|IT:Defend,6,1,False
Vegavero,Amazon,VV-VITA-222,Vegavero Organic Black Cumin Seed Oil 1000 mg | Cold Pressed | 180 Capsules | Nigella Sativa | High Strength Thymoquinone & Linoleic Acid | NO Additives | Vegan | Added Vitamin E,actual,12,2026-06,82920.65,83151.84999999999,166072.5,105114.7,53474.43,13649.35,-39825.16,74780.11,218801.13,384873.63,88429.46,60008.4,4,6,8.218910415631727,34.17720466068891,63.294464766893974,32.19944903581267,-25.958294245057182,-0.2780455275498947,2024-07,True,first-sale proxy,23.0,1,3,3-1,21.14010722480519,Fix,CM3% 8.2 vs target 21.1,2026-06,DE:Fix|ES:Watch|FR:Watch|GB:Fix|IE:Defend|IT:Defend|NL:No data,7,2,False
Vegavero,Amazon,VV-VITA-222-V,"Vegavero Bio Schwarzkümmelöl Kapseln hochdosiert 300 Stück - 1000 mg kaltgepresstes Nigella sativa Öl mit 55% Linolsäure, 22% Ölsäure & 1,5% Thymoquinon – vegan, ohne Zusatzstoffe & Laborgeprüft",actual,5,2026-06,9948.56,6907.12,16855.68,8573.44,4406.44,1765.7400000000002,-2640.75,,,16855.68,1765.7400000000002,4903.71,5,5,10.475637885863994,,50.863803774158036,26.14216691346774,,44.033403212916525,2026-02,False,first-sale proxy,4.0,3,3,3-3,20.95340855438641,Incubate,launched 2026-02 (4m ago),2026-06,DE:Incubate|ES:Incubate|FR:Incubate|GB:Incubate|IE:Incubate|IT:Incubate|NL:No data,7,0,False
Vegavero,Amazon,VV-VITA-223,Vegavero Vegan Omega 3 | Algae Oil DHA & EPA | 90 Capsules | NO Additives | Lab-Tested,actual,12,2026-06,46145.26,33604.38,79749.64,40805.51,16075.5,735.52,-15339.95,17226.99,80601.38,160351.02,17962.51,30290.51,5,6,0.9222862949600775,21.373070783651595,51.16701467241733,20.157457764072664,-20.450784488691518,37.31918279700446,2024-07,True,first-sale proxy,23.0,1,3,3-1,19.351019435149215,Fix,CM3% 0.9 vs target 19.4,2026-06,DE:Fix|ES:Watch|FR:Fix|GB:Fix|IE:Fix|IT:Fix,6,5,False
Vegavero,Amazon,VV-VITA-224,"Vegavero Vegan Essentials Vitamine complex | Vitaminen A, B12, B2, D3 + K2, foliumzuur, ijzer, selenium, jodium, calcium | Laboratoriumgetest, geen toevoegingen",actual,12,2026-06,14787.54,7769.86,22557.4,13715.73,6331.59,3930.98,-2400.5899999999997,8419.99,29127.73,51685.13,12350.97,9273.16,4,6,17.426565118320372,28.90712733192734,60.803683048578286,28.06879338930905,-11.48056221360697,90.31925929167322,2024-07,True,first-sale proxy,23.0,2,2,2-2,20.16496239361302,Watch,between target and broken - no trigger fired,2026-06,DE:Fix|ES:Scale|FR:Fix|GB:Fix|IE:Fix|IT:Scale|NL:Watch,7,4,False
